corp_code,corp_name,corp_name_eng,stock_name,stock_code,ceo_nm,corp_cls,jurir_no,bizr_no,adres,hm_url,ir_url,phn_no,fax_no,induty_code,est_dt,acc_mt
00681373,(주)디지캡,"DigiCAP Co., Ltd.",디지캡,197140,한승우,K,1101111928295,1018157784,서울특별시 강서구 마곡중앙8로7길 11,www.digicaps.com,,02-3477-2101,02-3477-2102,58221,20000401,12
01568413,주식회사 에프앤에프,"F&F CO.,Ltd",F&F,383220,김창수,Y,1101117875440,1538102451,서울특별시 강남구 언주로 541,www.fnf.co.kr,,02-520-0027,02-597-1507,14111,20210503,12
00111999,대원제약(주),"DAEWON PHARMACEUTICAL CO.,LTD",대원제약,003220,"백승호,백승열",Y,1101110103955,2078136336,서울특별시 성동구 천호대로 386 대원제약,www.daewonpharm.com,,02-2204-7000,02-498-9108         ,21210,19610809,12
00126779,삼아알미늄(주),"SAMA ALUMINIUM CO.,LTD",삼아알미늄,006110,"한남희,하상용",Y,1341110002365,1238101882,경기도 평택시 포승읍 평택항로 92 삼아알미늄 주식회사,www.sama-al.com,,031-467-6800,025549990,24222,19690625,12
00144252,(주)유니온,UNION CORPORATION,유니온,000910,"이건영, 이우선",Y,1101110200579,1048124962,서울특별시 중구  소공로 94 OCI빌딩 13층,www.unioncement.com,,02-3455-8793,(02) 757 - 3807~8,23311,19521206,12
00156895,아주아이비투자(주),"AJU IB INVESTMENT CO., LTD.",아주IB투자,027360,김지원,K,1101110169874,1168141872,"서울특별시 강남구 테헤란로 201, 아주빌딩 4, 5층",www.ajuib.co.kr,,02-3451-9200,02-3452-9805,649,19740909,12
01227039,브릿지바이오테라퓨틱스 주식회사,"BRIDGE BIOTHERAPEUTICS, INC.",브릿지바이오,288330,이정규,K,1311110423499,2248700169,"경기도 성남시 분당구 판교로 255번길 58, 303호 (삼평동, 씨즈타워)",www.bridgebiorx.com,,031-8092-3280,031-8092-3284,211,20150917,12
00120030,지에스건설(주),GS Engineering & Construction Corp,GS건설,006360,"허창수, 임병용(각자 대표이사)",Y,1101110002694,1048118121,서울특별시 종로구 종로 33 그랑서울,www.gsconst.co.kr/,,02-2154-1112,02-2154-0807,4111,19691219,12
00641393,엔시트론(주),"N CITRON, INC.",엔시트론,101400,정인견,K,1101111930787,1138160337,"서울특별시 강남구 언주로148길 19 4층(논현동, 청호빌딩)",www.neofidelity.com,,02-6340-1000,031-8038-4885,2611,20000404,12
00992871,(주)종근당,Chong Kun Dang Pharmaceutical Corp.,종근당,185750,김영주,Y,1101115260669,1108608069,서울 서대문구 충정로3가 3가 368 종근당빌딩,www.ckdpharm.com,,02-2194-0300,02-2194-0417,21210,20131105,12
01350869,(주)우리금융지주,Woori Financial Group Inc.,우리금융지주,316140,손태승,Y,1101116981206,3988701116,서울특별시 중구 소공로 51,www.woorifg.com/,,02-2125-2000,0505-001-0454,64992,20190111,12
00447502,(주)바이오톡스텍,"BiotoxtechCo.,Ltd.",바이오톡스텍,086040,강종구,K,1501110048707,3018145781,충청북도 청주시 청원구 오창읍 연구단지로 53,www.biotoxtech.com,,043-210-7777,043-210-7778,70113,20000823,12
00120924,매일홀딩스(주),"MAEIL HOLDINGS CO., LTD.",매일홀딩스,005990,"김정완, 권태훈(각자대표이사)",K,1101110099609,2038143193,서울시 종로구 종로1길 50 더케이트윈타워A동,www.maeil.com,,02-2127-2113,02-3675-6292,105,19690214,12
01066058,(주)파마리서치바이오,"PHARMARESEARCH BIO Co., Ltd.",파마리서치바이오,217950,"백승걸, 원치엽 (각자대표)",N,1311110242344,1298638951,강원도 강릉시 사임당로 641-3 -,www.pr-bio.co.kr,,031-8039-1401,031-622-4059,212,20091028,12
01234507,매일유업 주식회사,"Maeil Dairies Co., Ltd.",매일유업,267980,김선희,K,1101116390770,8448100466,서울특별시 종로구 종로1길 50,www.maeil.com,,02-2117-2113,02-3675-6292,10501,20170501,12
01139497,주식회사 에스제이켐,"SJ-CHEM Co., Ltd.",에스제이켐,217910,배동수,N,1647110011772,3078120911,전라북도 익산시 왕궁면 무왕로 2243-23,www.sj-chem.com/,,041-881-9454,041-881-9457,201,20031009,12
00878915,(주)DGB금융지주,DGB Financial Group,DGB금융지주,139130,김태오,Y,1701110429523,5028610560,대구광역시 북구 옥산로 111 대구은행 제2본점 9층,www.dgbfg.co.kr,,0537407900,053-740-7999,64992,20110517,12
00140168,(주)지투알,GⅡR Inc.,지투알,035000,정성수,Y,1101110375398,1058129368,서울특별시 마포구  마포대로 155 LG마포B/D15F,www.g2rgroup.com/korean/main/main.asp,,02-705-2173,02)786-1997,715,19840530,12
00330044,(주)캠시스,CammSys Corp.,캠시스,050110,박영태 (단일대표),K,1201110081951,1398103094,인천광역시 연수구  벤처로100번길 26,www.cammsys.net,,070-4680-2500,032-811-9042,2629,19930130,12
00153524,태림포장(주),"Tailim Packaging Co., Ltd",태림포장,011280,이복진,Y,1301110010015,1338122623,경기도 시흥시 공단1대로379번안길 74,www.tailim.com,,031-499-3333,031)498-1115,1721,19760412,12
00390514,(주)이루온,ELUON Corporation,이루온,065440,"이승구, 이영성 (각자 대표이사)",K,1101111538664,2148623042,경기도 성남시 분당구 대왕판교로 660 유스페이스1 A동 9층 905호,eluon.com,,070-4489-1000,031-628-1940,58221,19980423,12
00828789,대성산업(주),"DAESUNG INDUSTRIAL CO., LTD.",대성산업,128820,"김영대,이은우(공동대표)",Y,1101114382612,1018656344,"서울특별시 구로구 경인로 662(신도림동, 디큐브시티)",www.daesung.co.kr,,02-2170-2160,02-723-9339,477,20100630,12
00613318,(주)와이지엔터테인먼트,YG Entertainment Inc.,와이지엔터테인먼트,122870,"양민석, 황보경",K,1101111516397,1058191810,서울특별시 마포구 희우정로1길 7 -,www.ygfamily.com,,02-3142-1104,02-3142-0288,59201,19980224,12
00129271,삼화전기(주),"SAMWHA ELECTRIC CO.,LTD",삼화전기,009470,"오영주, 박종온",Y,1501110000856,3158100390,충청북도 청주시 흥덕구  봉명로 3 (복대동),www.samwha.co.kr,,043-261-0200,043-263-5635,26291,19731210,12
00152437,(주)케이프,CAPE INDUSTRIES LTD.,케이프,064820,정 형 석,K,1801110051770,6218122339,경상남도 양산시  상북면 양산대로 1303,www.cape.co.kr,,055-370-1234,055-370-1239,31114,19831226,12
00106881,(주)인디에프,In the F,인디에프,014990,손수근,Y,1101110279996,1208117274,서울특별시 강남구  테헤란로104길 21,www.inthef.co.kr,,02-3456-9000,02-568-8835,14112,19800908,12
00158909,주식회사 하나은행,KEB Hana Bank,하나은행,004940,박성호,E,1101110672538,2028114695,"서울특별시 중구 을지로 35 (을지로1가, 하나은행)",www.kebhana.com,,02-1599-1111,02-774-4543,64121,19670130,12
00159500,(주)한국종합기술,Korea Engineering Consultants Corp.,한국종합기술,023350,김치헌,Y,1101110038326,1298120591,경기도 하남시 덕풍동로 111-21 (덕풍동),www.kecc.co.kr,,02-2049-2517,02)2049-5100,72121,19630309,12
00169215,(주)에너토크,ENERTORK LTD.,에너토크,019990,장기원,K,1101110530687,1288105641,경기도 여주군  능서면 능여로 344,www.enertork.com,,02-555-0883,031-881-5860,29133,19870516,12
00130772,(주)SBS,SEOUL BROADCASTING SYSTEM,SBS,034120,박정훈(단독대표),Y,1101110731483,1168139357,서울특별시 양천구  목동서로 161,www.sbs.co.kr,,02-2061-0006,02-2113-4749,60210,19901114,12
00113243,대한제분(주),"DAEHAN FLOUR MILL CO.,LTD",대한제분,001130,"이건영, 송인석",Y,1101110003733,1048104345,서울특별시 중구 세종대로 39,www.dhflour.co.kr,,02-3455-0200,02)755-9975,10612,19521225,12
00146083,일동홀딩스(주),"ILDONG HOLDINGS CO.,LTD ",일동홀딩스,000230,박대창,Y,1101110012776,2298114690,서울특별시 서초구  바우뫼로27길 2 일동제약빌딩,www.ildong.com,,02-526-3114,025263045,21210,19410314,12
00163114,(주)서연,SEOYON CO. LTD,서연,007860,유양석,Y,1101110129026,1138101115,경기도 안양시 동안구 부림로170번길 41-22(관양동) -,www.seo-yon.com,http://seo-yon.com/kr/stockinfo/,031-420-3000,031-420-3100,64992,19720421,12
00545929,(주)제넥신,"Genexine, Inc.",제넥신,095700,"우정원, Neil Warma",K,1717110036705,5068131989,서울특별시 강서구 마곡중앙로 172 바이오이노베이션파크,genexine.com,,02-6098-2600,031-628-3229,70113,19990608,12
00118275,(주)디아이,DI CORPORATION,디아이,003160,박원호 조윤형,Y,1101110039209,2118124974,서울특별시 강남구  논현로 703,www.di.co.kr,,02-546-5501,02-541-3695,27212,19610316,12
00147082,재영솔루텍(주),"JAEYOUNG SOLUTEC CO.,LTD.",재영솔루텍,049630,"김학권,김승재(각자 대표이사)",K,1201110060450,1398101306,인천광역시 연수구 갯벌로 118,www.jysolutec.com,,(032)820-0522,032-851-0802,273,19841220,12
00939331,한국콜마(주),"KOLMAR KOREA CO.,LTD",한국콜마,161890,최현규,Y,1647110030756,3078138444,세종특별자치시  전의면 덕고개길 12-11,https://www.kolmar.co.kr/,,02-3459-5952,02-515-1531,20423,20121002,12
00123143,(주)보령,Boryung Corporation,보령,003850,"김정균, 장두현",Y,1101110012560,2088100281,서울 종로구 원남동 보령빌딩 66-21,www.boryung.co.kr,,02-708-8000,02-742-6362,212,19631111,12
01036446,(주)서연이화,"SEOYON E-HWA CO.,LTD.",서연이화,200880,강용석,Y,1101115455476,2208882958,경기도 안양시 동안구 부림로170번길 41-22 (관양동),www.seoyoneh.com,,031-420-3200,031-420-3170,303,20140702,12
00547583,(주)하나금융지주,Hana Financial Group Inc.,하나금융지주,086790,함영주,Y,1101113352004,1078671509,서울특별시 중구 을지로 66 (을지로 2가),www.hanafn.com,,02-2002-1110,02-2002-1407,64992,20051201,12
01381984,(주)비트나인,"Bitnine Co, Ltd.",비트나인,357880,강철순,K,1101115255214,2208868408,서울특별시 강남구 테헤란로 516 정헌빌딩 4층,bitnine.net,,070-4800-3517,070-8677-2552,58222,20131028,12
00302582,(주)캐스텍코리아,"CASTEC KOREA CO.,LTD",캐스텍코리아,071850,윤상원,K,1801110273986,6068120370,부산광역시 사상구 학장로63번길 24,www.castec.co.kr,,051-974-4222,051-320-1105,303,19981223,12
00126201,삼성공조(주),"SAMSUNG CLIMATE CONTROL CO.,LTD",삼성공조,006660,고호곤,Y,1942110000034,6098102070,경상남도 창원시 성산구  연덕로 176 삼성공조(주),www.samsungcc.co.kr,,055-280-2733,055-282-0821,30399,19700611,12
00269940,(주)하나투어,HANATOUR SERVICE INC.,하나투어,039130,"송미선, 육경건 (각자대표)",Y,1101110981038,1028139440,서울특별시 종로구 인사동5길 41 (주)하나투어,www.hanatour.com,,02-2127-1000,02-735-9424,75210,19931101,12
00426086,티케이지휴켐스(주),"TKG Huchems Co.,Ltd.",티케이지휴켐스,069260,"김우찬, 이건호 (각자 대표이사)",Y,1101112611906,2018176228,서울특별시 중구  퇴계로 173 19층,www.huchems.com,www.huchems.com,02-2262-0600,02-2273-6014,2049,20020915,12
00269241,(주)주연테크,"JOOYONTECH CO.,LTD.",주연테크,044380,김희라,Y,1101110574164,1168123200,"서울특별시 강서구 양천로 583 B동 505호(염창동,우림블루나인)",www.jooyon.co.kr,,02-2122-1000,02-6939-8362,26310,19880510,12
00191472,KPX케미칼(주),"KPX CHEMICAL CO., LTD.",KPX케미칼,025000,"양준영, 최재호, 이찬수(각자대표이사)",Y,1101110166903,1108133923,서울특별시 마포구  마포대로 137  KPX빌딩,www.kpxchemical.com,,02-2014-4000,"02)363-5600,362-0034",20119,19740701,12
00106669,(주)세아베스틸지주,SeAH Besteel Holdings Corporation,세아베스틸지주,001430,"이태성, 양영주",Y,1101110035794,1138106798,서울시 마포구 양화로 45,www.seahbesteel.co.kr,,02-6970-2021,02-6970-2181,2411,19550204,12
01168383,일동제약(주),"IL DONG PHARMACEUTICAL CO., LTD.",일동제약,249420,윤웅섭,Y,1101116139277,8038800431,서울특별시 서초구 바우뫼로27길 2,www.ildong.com,,025263114,02-526-3045,21210,20160801,12
00129280,삼화전자공업(주),"SAMWHA ELECTRONICS CO.,LTD",삼화전자공업,011230,"오영주, 이건화",Y,1348110000563,1248102768,경기도 용인시 처인구  남사면 경기동로 215 삼화전자공업(주),www.samwha.co.kr,,031-374-5501,02-546-7354,265,19760401,12
00113261,대한광통신(주),"TAIHAN Fiberoptics Co.,LTD",대한광통신,010170,도문현,K,1341110003545,1238103459,경기도 안산시 단원구 장자골로 49,www.taihanfiber.com,,031-489-5195,031-491-1555,283,19740902,12
00113492,깨끗한나라(주),"KleanNara Co., Ltd.",깨끗한나라,004540,"최현수, 김민환",Y,1101110063779,2018112618,서울특별시 용산구 한남대로 98 일신빌딩 4층,www.kleannara.com,,02-2270-9200,02-2270-9242,1712,19660307,12
00977377,에이비온(주),ABION Inc.,에이비온,203400,신영기,K,1101113660142,2148807712,서울특별시 구로구 디지털로 242 한화비즈메트로1차 242915호,www.abionbio.com,,02-6006-7650,02-866-7657,70113,20070416,12
00231372,롯데관광개발(주),"LOTTE TOUR DEVELOPMENT CO.,LTD",롯데관광개발,032350,"김기병, 백현, 김한준",Y,1101110115504,1018110173,제주특별자치도 제주시 노연로 12 (노형동),lottetour.com,,1577-3000,02-399-2430,75210,19710524,12
00173351,(주)삼진,Samjin,삼진,032750,김승철,K,1341110005351,1238105888,경기도 안양시 만안구  안양천서로 81 (주)삼진,www.samjin.com,,031-467-5800,0314493985,264,19760715,12
00778235,주식회사 티에스인베스트먼트,T.S.Investment Corporation,TS인베스트먼트,246690,김웅,K,1101113840843,2208761581,"서울특별시 강남구 선릉로 531, 3층 302호",www.tsinvestment.co.kr,,02-6250-5700,02-6250-5710,64209,20080228,12
00117601,유안타증권(주),"Yuanta Securities Korea Co., Ltd.",유안타증권,003470,궈밍쩡,Y,1101110042492,1168134293,서울 중구 을지로2가 185번지 동양종합금융증권빌딩,www.yuantakorea.com,,02-3770-2000,02-3770-2411,66121,19620604,12
00118345,디아이동일(주),DI DONG IL CORPORATION,디아이동일,001530,"서태원, 손재선",Y,1101110019219,1208114879,서울특별시 강남구  테헤란로 516 정헌빌딩 8층,www.dong-il.com,,02-2222-3071,2222-3280,46103,19550805,12
00131692,(주)서흥,"SUHEUNG CO.,LTD.",서흥,008490,양주환,Y,1243110004252,1308100576,충청북도 청주시 흥덕구 오송읍 오송생명로 61 -,www.suheung.com,,043-249-4100,02-2217-2358,2049,19730130,12
00380429,(주)CMG제약,"CMG Pharmaceutical Co., Ltd.",CMG제약,058820,이주형,K,1350110115846,1348171976,서울특별시 강남구 학동로 170 베터라이프빌딩 3층(논현동),www.cmgpharma.co.kr,cmgpharma.irpage.co.kr,031-881-7600,031-881-7670,212,20010801,12
00365457,(주)제이티,JT Corporation.,제이티,089790,유홍준,K,1211110061910,1308156518,충청남도 천안시 서북구  직산읍 4산단3로 135,www.jtcorp.co.kr,,070-4172-0100,041-584-0134,29271,19980707,12
00159102,DB손해보험(주),"DB INSURANCE CO.,LTD",DB손해보험,005830,김정남,Y,1101110095285,2018145593,서울특별시 강남구  테헤란로 432,www.idbins.com,,02-1588-0100,0505-181-0027,65121,19681101,12
00129509,(주)한익스프레스,"HAN EXPRESS CO.,LTD",한익스프레스,014130,"유인철, 이석환 (각자대표)",Y,1243110015051,1308116025,경기도 화성시 양감면 초록로 103 (주)한익스프레스,www.hanex.co.kr,,02-3400-5474,02)3401-4131,49301,19790515,12
00352064,(주)프리엠스,FreeMs Corporation,프리엠스,053160,박흥식,K,1101110660830,1308130556,경기도 부천시 오정구 삼작로178번길 14,www.freems.co.kr,,032-679-1477,032-679-1480,28123,19891128,12
01159853,(주)휴온스,"HUONS CO., LTD.",휴온스,243070,"송수영, 윤상배 (각자대표)",K,1311110446029,8638700270,경기도 성남시 수정구 창업로 17 판교 아이스퀘어 A동 8층,www.huons.com,www.huons.com/web/home.php?go=pds.list&amp;amp;pds_type=11&amp;amp;mid=24,02-854-4700,02-6455-0740,21210,20160503,12
00614478,(주)휴메딕스,"Humedix Co., Ltd.",휴메딕스,200670,김진환,K,1101112727141,2048176343,경기도 성남시 수정구 창업로 17 판교 아이스퀘어 A동 6층 603호,www.humedix.com,,070-7492-5600,031-722-5650,21210,20030227,12
00363927,(주)엔이능률,"NE Neungyule, Inc.",NE능률,053290,주민홍,K,1101111051137,1058165267,서울특별시 마포구 월드컵북로 396 누리꿈스퀘어 비즈니스타워 10층,www.neungyule.com,,02-2014-7114,02-322-3095,5811,19940628,12
00105299,금강공업(주),"KUMKANG KIND CO.,LTD",금강공업,014280,"전장열, 전재범 (각자 대표이사)",Y,1801110034320,6038115882,부산광역시 사하구  다산로 110,www.kumkangkind.com,,051-264-8881,051-264-2964,2413,19790808,12
00159740,KISCO홀딩스(주),KISCO Holdings Corp.,KISCO홀딩스,001940,"장세홍, 이병제 (각자대표)",Y,1901110001872,6088100778,경상남도 창원시 성산구  공단로103번길 12 한국철강(주),www.kiscoholdings.co.kr,www.kiscoholdings.co.kr,055-260-0500,055-283-3429,241,19570219,12
01390876,상상인이안제2호기업인수목적 주식회사,Sangsangin Ian No.2 Special Purpose Acquisition Company,상상인이안제2호기업인수목적,329560,김기동,E,1101117138955,3218601249,"서울특별시 강남구 테헤란로 424 20층(대치동, 대치타워)",,,02-3779-3386,02-3779-3992,66199,20190614,12
00111874,대원산업(주),Daewonsanup,대원산업,005710,"허재건, 허재명, 김재덕",K,1301110007533,1348104254,경기도 안산시 단원구 원시로 179,www.dwsu.co.kr,,031 -495 -2301,0314912701,303,19680910,12
00261355,(주)레드캡투어,"RedcapTour Co., Ltd.",레드캡투어,038390,인유성,K,1101111303140,1118126895,서울특별시 중구 을지로 100파인에비뉴 B동 19층,www.redcap.co.kr,www.redcap.co.kr,02-2001-4500,02-2001-4563,75210,19960801,12
00128412,삼진제약(주),"SAMJIN PHARMACEUTICAL CO.,LTD",삼진제약,005500,최용주,Y,1101110088652,1058100769,서울특별시 마포구  와우산로 121 삼진제약사옥,www.samjinpharm.co.kr,,02-3140-0700,02-392-5312,21210,19680418,12
00945208,주식회사 더 미동,"THE MIDONG Co,. Ltd",THE MIDONG,161570,후성양(HU SHENGYANG),K,1101114122604,2148844319,서울특별시 서초구 남부순환로 2652 대명빌딩 7층,www.the-midong.com ,,070-7425-0614,02-572-0614,26519,20090624,12
01190124,미디어젠(주),"MediaZen, Inc.",미디어젠,279600,고훈,K,1101112001842,2098125868,경기도 성남시 분당구 성남대로331번길 8 킨스타워(정자동) 11층 1103호실,www.mediazen.co.kr,,02-6429-7171,02-6429-7188,58222,20000620,12
00422895,(주)세이브존아이앤씨,SAVEZONE I&C Corp.,세이브존I&C,067830,김현동,Y,1101112520644,2108141081,서울특별시 노원구  한글비석로 57 (하계동),www.savezone.co.kr,,032-320-9032,031-930-9020,47111,20020508,12
01012066,에이치케이이노엔 주식회사,HK inno.N Corporation,HK이노엔,195940,곽달원,K,1101115379692,2018638914,충청북도 청주시 흥덕구 오송읍 오송생명2로 239 에이치케이이노엔(주) 오송공장,www.inno-n.com,,02-6477-0000,02-6477-0699,21210,20140401,12
00140131,(주)키다리스튜디오,"KidariStudio, Inc.",키다리스튜디오,020120,김영훈,Y,1101110539382,1068149784,서울특별시 성동구 연무장11길 8 성수2가 273-50,www.kidaristudio.com,,02-6320-8500,02-6320-8585,631,19870729,12
00157070,한국단자공업(주),"KOREA ELECTRIC TERMINAL CO.,LTD",한국단자공업,025540,"이창원,이원준",Y,1201110002957,1398113632,인천광역시 연수구 갯벌로 38,www.ket.com,www.ket.com,032-814-9981,032-814-8860,2812,19730420,12
00529815,(주)오디텍,ODTech,오디텍,080520,박병근,K,2149110013103,4038120067,전라북도 완주군 봉동읍 완주산단5로 87,www.od-tech.com,,063-263-7626,063-262-7624,2612,19991206,12
00124106,(주)부산은행,BUSAN BANK,부산은행,005280,안감찬,E,1801110002997,6048104753,"부산광역시 남구 문현금융로 30 (문현동, 부산은행본점)",www.busanbank.co.kr,,051-642-3666,051-640-4099,64121,19671010,12
00362122,주식회사 나래나노텍,NARAE NANOTECH CORPORATION,나래나노텍,137080,정좌진,K,1345110017746,1358118218,경기도 용인시 처인구 이동읍 백옥대로 250,www.naraenano.co.kr,,031-337-2600,031-337-2308,292,19951211,12
00123772,부국증권(주),"BOOKOOK SECURITIES CO.,LTD",부국증권,001270,박현철,Y,1101110031510,1168108723,서울 영등포구 여의도동 34-2,www.bookook.co.kr,,02-368-9200,368-9293,66121,19540825,12
00843900,(주)육일씨엔에쓰,"RYUK-IL C&S., Ltd.",육일씨엔에쓰,191410,구자옥,K,1101113637810,1098607323,서울특별시 영등포구 경인로 775 에이스하이테크시티 2동 2001호,www.61cns.co.kr,,02-2659-1116,031-615-6150,262,20070314,12
00129350,삼화콘덴서공업(주),"SAMWHA CAPACITOR CO.,LTD",삼화콘덴서공업,001820,"오영주, 박진",Y,1345110003696,1358102429,경기도 용인시 처인구  남사면 경기동로 227,www.samwha.com,,031-332-6441,031-332-7661,26291,19560814,12
01078178,알에프에이치아이씨(주),RFHIC CORPORATION,RFHIC,218410,조덕수,K,1101115695337,6938100117,경기도 안양시 동안구 부림로 170 41-14(관양동),rfhic.com,,031-8069-3016,,264,20150414,12
00251400,(주)BNK투자증권,BNK Securities,BNK투자증권,,김병영,E,1801110233188,6048135300,부산광역시 부산진구 새싹로 1 부산은행 부전동 별관 4층,www.bnkfn.co.kr,,02-2071-7623,02-2071-7609,66121,19970602,12
00120571,롯데칠성음료(주),"LOTTE CHILSUNG BEVERAGE CO.,LTD",롯데칠성음료,005300,박윤기,Y,1101110003684,2148107770,서울특별시 서초구 서초대로70길 15,company.lottechilsung.co.kr,,02-3479-9114,02-535-8619,11209,19671129,12
01096341,(주)넥슨게임즈,"NEXON Games Co., Ltd.",넥슨게임즈,225570,박용현,K,1101115781277,1868600123,"서울특별시 강남구 남부순환로 2621 5층(도곡동, 에스앤아이강남빌딩)",,,02-750-5644,02-569-6447,582,20150714,12
00146560,(주)일지테크,"ILJI TECHNOLOGY CO.,LTD",일지테크,019540,"구본일,구준모(각자대표)",K,1701110029802,5048106257,경상북도 경산시  진량읍 공단4로 50 주일지테크,www.iljitech.co.kr,,053 -856 -8080,053-856-1889,303,19861124,12
00972503,일진하이솔루스(주),"ILJIN HYSOLUS Co., Ltd.",일진하이솔루스,271940,안홍상,Y,2101110086548,4028198956,전라북도 완주군 봉동읍 완주산단5로 97-46,hysolus.co.kr,,063-730-4602,063-261-2500,319,20121102,12
00158149,한국쉘석유(주),"HANKOOK SHELL OIL CO.,LTD",한국쉘석유,002960,라머스 예룬 피터,Y,1801110002591,6178100016,부산광역시 남구  신선로 250 (용당동),www.shell.co.kr,,051-620-5133,023933274,19221,19600705,12
00113225,대한제강(주),"DAEHAN STEEL CO.,LTD",대한제강,084010,"이경백, 한성민 각자대표",Y,1801110003268,6038113259,부산광역시 사하구 하신번영로 69,www.idaehan.com,,02-1670-3300,051-998-8893,2411,19540610,12
00352499,(주)링네트,"RingNet Co., Ltd.",링네트,042500,이주석,K,1101111927958,1138160244,"서울특별시 구로구 디지털로33길 28 1001호 (구로동, 우림이비지센터 1차 10층)",www.ringnet.co.kr,,02-6675-1251,02-6675-1204,62021,20000401,12
01042623,하나카드 주식회사,"HanaCard Co., Ltd.",하나카드,,권길주,E,1101115505354,1048656659,"서울특별시 중구 을지로 66 (을지로2가, 외환은행본점)",www.hanacard.co.kr,,02-1800-1111,02-6399-3898,64913,20140901,12
00146214,일성신약(주),"ILSUNG PHARMACEUTICAL CO.,LTD",일성신약,003120,"윤석근, 윤종욱",Y,1101110039019,1068100710,서울특별시 용산구  원효로84길 9,www.ilsung-ph.co.kr,,02-3271-8800,717-4799,21210,19610215,12
00138446,(주)아가방앤컴퍼니,AGABANG&COMPANY,아가방컴퍼니,013990,신상국,K,1101110250855,2208101830,서울특별시 강남구 테헤란로 207 아가방빌딩,www.agabang.com,,02-527-1300,02-553-5365,46414,19790402,12
01042429,(주)액션스퀘어,"Action Square Co., Ltd.",액션스퀘어,205500,김연준,K,1101115501302,1078827934,"서울특별시 강남구 테헤란로 419 20층(삼성동, 강남파이낸스플라자)",www.action2quare.com,,02-568-7161,02-568-7182,582,20140827,12
00568188,(주)마이크로컨텍솔루션,"Micro Contact Solution Co.,Ltd.",마이크로컨텍솔,098120,양승은,K,1845110022448,6218137017,충청남도 천안시 서북구 성거읍 오송2길 15-21,www.mcsgroup.co.kr,,041-621-4331,041-621-4220,2629,19991228,12
00113465,하나증권 주식회사,"Hana Securities Co., Ltd.",하나증권,,이은형,E,1101110208169,1168105992,서울특별시 영등포구 의사당대로 82,www.hanaw.com,,02)3771-7114,02)3771-7080,66121,19770118,12
00105466,(주)케이씨씨건설,"KCC ENGINEERING & CONSTRUCTION CO., LTD.",KCC건설,021320,"정몽열,윤희영",K,1101110607618,2148169965,서울특별시 서초구  강남대로 587 KCC 건설,www.kccworld.net,,02-513-5500,02-513-5796,41112,19890127,12
01108442,(주)에치에프알,"HFR, Inc.",에치에프알,230240,정종민,K,1101115855973,2098700272,"경기도 성남시 분당구 성남대로43번길 10 하나EZ타워 5층(구미동, 하나EZ타워)",www.hfrnet.com,http://blog.naver.com/hfr_ir,031-712-7768,031-712-7948,264,20151007,12
00266943,넥슨지티(주),"Nexon GT Co., Ltd.",넥슨지티,041140,신지환,E,1101110984587,1268115901,"경기도 성남시 분당구 판교로 256번길 25 (삼평동, 판교테크노밸리 씨3-7비동)",www.nexon-gt.com,,031-779-2500,02-2091-7784,5821,19931108,12
00606293,(주)나이스디앤비,"NICE D&B CO., LTD.",나이스디앤비,130580,강용구,K,1101112629347,1078624874,서울특별시 마포구 마포대로 217 (아현동),www.nicednb.com,,02-2122-2370,02-2122-2543,75993,20021101,12
00764807,(주)골프존데카,GolfzonDeca Inc.,골프존데카,183410,정주명,N,1101112911992,2148745311,"경기도 성남시 분당구 판교로 253C동 303호 (삼평동, 판교이노밸리)",www.golfbuddy.kr,,1644-8481,031-629-7393,27211,20031210,12
00563837,(주)제로투세븐,Zero to Seven Inc,제로투세븐,159580,김정민,K,1101111871072,2208176684,서울특별시 마포구 상암산로 76YTN뉴스퀘어 17/18층,www.0to7.com,,02-740-3188,02-740-3755,46414,20000203,12
00248053,주식회사 지에스엔텍,GS ENTEC Corp.,지에스엔텍,037640,도정해,E,1812110008699,6108106800,울산광역시 남구 용잠로 353,www.gsentec.com,,052-231-7414,052-238-7291,29176,19880112,12
00242934,(주)케이엠,KM CORPORATION,케이엠,083550,신병순,K,1450110000540,2258101359,강원도 평창군  평창읍 농공단지길 23-21 (주)케이엠,kmbiz.com,,031-678-8814,031-678-8899,139,19890928,12
00203290,한국콜마홀딩스(주),"KOLMAR KOREA HOLDINGS CO.,LTD",한국콜마홀딩스,024720,안병준,Y,1647110001591,3078102816,세종특별자치시  전의면 덕고개길 12-11,www.kolmar.co.kr,,041-862-1057,02-515-1531,64992,19900515,12
00159573,한국주철관공업(주),"KOREA CASTIRON PIPE IND CO.,LTD",한국주철관공업,000970,"홍동국, 김길출, 김태형",Y,1801110000587,6038104347,부산광역시 사하구  을숙도대로 525,www.kcip.co.kr,,051-291-5481-5,051-206-0448,24131,19530427,12
00328191,(주)케이에스피,"KSPCO.,LTD",케이에스피,073010,이범호,K,1801110328550,6068127539,부산광역시 강서구  녹산산단381로86번길 43,www.kspvalve.com,,(051)831-6270,051-831-6273,29111,20000628,12
00165583,(주)E1,E1 Corporation,E1,017940,"구자용, 구동휘, 천정식 (각자 대표이사)",Y,1101110381387,1148116585,서울특별시 용산구 한강대로 92 LS용산타워,www.e1.co.kr,,02-3441-4114,(02) 6204-1407,46713,19840906,12
